,iteration,train angle_reward,train ce,train loss,train room,val_seen angle_reward,val_seen ce,val_seen length,val_seen loss,val_seen oracle success_rate,val_seen room,val_seen spl,val_seen success_rate,val_unseen angle_reward,val_unseen ce,val_unseen length,val_unseen loss,val_unseen oracle success_rate,val_unseen room,val_unseen spl,val_unseen success_rate
10,1100,3.2376168966293335,23.575349617004395,190.7867004394531,75.51163314819335,3.8036952654520673,26.732456800672743,15.705886115591081,196.76920437282985,0.26212227687983136,75.50913560655383,0.1770715669225796,0.21995783555867884,4.508563116864041,33.38133952853916,18.6769130620182,206.95823270780545,0.13916500994035785,75.51703863745337,0.05409471556593497,0.09400738426583358
11,1200,3.2095477104187013,22.831094512939455,189.89262939453124,75.50689849853515,3.664513847563002,25.813322491115994,17.075636717269166,195.15064358181422,0.27898805340829236,75.50737575954861,0.17920606780731768,0.21995783555867884,4.4357683851912215,32.37107050096667,19.473839818530227,205.5851425308365,0.22664015904572565,75.51761482857368,0.06588982770460136,0.13092871343368362
12,1300,3.1407752990722657,22.21092290878296,188.92632354736327,75.5057624053955,3.6732207987043592,25.479307386610245,16.365325637188413,194.85162183973523,0.2972593113141251,75.50310516357422,0.20380177468071622,0.25368938861560086,4.351998475220826,29.035880080214493,18.168553829218403,201.81851388742257,0.23913660891792105,75.51132133415153,0.11047034821933702,0.15819369497301902
13,1400,3.1207126140594483,22.58356921195984,189.20642349243164,75.50964530944825,3.744730234146118,28.295514806111655,14.674029677556035,198.0480475531684,0.2853127196064652,75.51444074842665,0.21543981513444152,0.2663387210119466,4.313037627452129,32.50517446500761,16.336490318392965,205.11298844620987,0.22039193410962796,75.52131309165611,0.12409906571424657,0.1610337972166998
14,1500,3.1279348802566527,21.420875034332276,188.0761296081543,75.50779014587403,3.5342057598961722,23.12089466518826,16.803763747053136,191.81278449164498,0.30428671820098385,75.51043073866103,0.19216292825474626,0.25298664792691494,4.414684705906086,29.003686647157412,17.96927155192881,202.11747164339633,0.2323203635330872,75.52018105446756,0.0935500937130258,0.14569724510082363
15,1600,3.035051362514496,20.771643991470338,186.95716018676757,75.50512908935546,3.5468897607591416,24.392852783203125,15.910132040865655,193.14418165418837,0.30780042164441324,75.50844048394097,0.21420428069047276,0.2628250175685172,4.40128865757504,31.286071914810318,16.940172066318024,204.32636831472587,0.2539051405850611,75.51692646473377,0.10718766768466234,0.1661459812553252
16,1700,2.890189127922058,20.121438789367676,185.59446044921876,75.51103805541992,3.5246657318539087,25.944314617580837,14.155428742758469,194.5803995768229,0.2965565706254392,75.50637766520182,0.24214948446834017,0.26985242445537594,4.387612660725911,32.74007281741581,15.294960317806927,205.7136618124472,0.26356148821357567,75.51776267386772,0.14376790414267865,0.19454700369213293
17,1800,2.9218558931350707,20.423170547485352,186.05384811401368,75.5106990814209,3.625011698404948,25.912316131591798,15.185624124423118,195.06790093315973,0.2600140548137737,75.51526251898872,0.17302157566589613,0.1988756148981026,4.377291973646696,33.48605645669473,16.55935039601909,206.4199585785737,0.24140869071286566,75.52372068113034,0.11209748900352762,0.15705765407554673
18,1900,2.979666588306427,19.947007293701173,185.86513793945312,75.50989898681641,3.5058901786804197,23.74381883409288,17.316087831981722,192.2887956407335,0.2691496837666901,75.5077631632487,0.16119779590875907,0.2016865776528461,4.381036691837482,30.375900182638084,18.266092009086194,203.31228005349098,0.220675944333996,75.5155982627525,0.09665449585915813,0.15932973587049135
19,2000,2.9346769571304323,19.531742725372315,185.22125946044923,75.50806594848633,3.538165579901801,24.605126741197374,13.088512282159094,193.31565382215712,0.30920590302178497,75.50984988742404,0.25816102182772527,0.28109627547434995,4.399168209986644,30.85776444168778,14.696832573576549,203.88937652862825,0.2260721385969895,75.51788556897962,0.15289791049456336,0.1882987787560352
20,2100,2.8423188662528993,19.291356201171876,184.51787384033204,75.5074609375,3.485269562403361,25.88520630730523,11.837179624713439,194.33643188476563,0.3134223471539002,75.51243794759115,0.27577101821733346,0.2937456078706957,4.355355007154447,32.7174864588557,13.156732371479734,205.53674646326013,0.21073558648111332,75.52124291497307,0.1387352525620224,0.16586197103095712
21,2200,2.8086263549327852,19.967877626419067,185.04394073486327,75.51646560668945,3.4896116309695775,22.393474875556098,16.43040294549363,190.8698055691189,0.3352073085031623,75.5141362508138,0.219027551225582,0.26774420238931834,4.326431884421958,29.07271431587838,17.880781375550228,201.7447148228551,0.2769099687588753,75.51992096772065,0.1210519314136557,0.19284294234592445
22,2300,2.7962551426887514,18.663790407180787,183.66923110961915,75.5120824432373,3.550278663635254,24.014525604248046,15.727508911163318,192.80005832248264,0.31271960646521435,75.51706983778212,0.21399751491702756,0.2649332396345748,4.290449000693656,29.853517893198376,17.602803114207507,202.35355301590653,0.24453280318091453,75.5238951262053,0.11314816335445212,0.17665435955694406
23,2400,2.785360662937164,18.444956817626952,183.38490097045897,75.50657096862793,3.4332269297705755,22.91536848280165,16.012628724411837,191.08706766764323,0.40196767392832045,75.5027820163303,0.2560726421880559,0.3070976809557273,4.310910136850031,28.69654316945119,17.605480444469183,201.27715335880313,0.25163305879011644,75.51302908132742,0.11465818426954176,0.18886679920477137
24,2500,2.6695452976226806,17.99449752807617,182.35063690185547,75.5042064666748,3.189707300398085,20.342678917778862,15.490506222995448,187.2943122016059,0.36331693605059734,75.50154758029514,0.27189211255122786,0.31482782853127195,4.282463473242682,26.83998881159602,17.722096470264237,199.2739590481595,0.2544731610337972,75.51082666070612,0.1264811296029078,0.17580232888383981
25,2600,2.6643737161159518,17.48351721763611,181.80966278076173,75.50213813781738,3.414738925298055,21.60263769361708,15.793775467325963,189.66217176649306,0.32958538299367535,75.4929197523329,0.23248624643889207,0.28742094167252286,4.429935395180642,28.468582806286513,18.24158151951842,201.63001106880807,0.24055666003976142,75.50587580225489,0.10004045515579418,0.16131780744106788
26,2700,2.6108082377910615,17.735275535583497,181.77481964111328,75.49275230407714,3.4698925971984864,22.898907046847874,14.320023461018478,191.2350606282552,0.35488404778636684,75.49334513346354,0.26618225123099476,0.3085031623330991,4.248976587175249,29.397099744092237,16.752387775803427,201.6581211949254,0.2715137744958819,75.50806949374912,0.13345463955838763,0.198523146833286
27,2800,2.5439250552654267,17.11167268753052,180.82813751220704,75.49842002868652,3.481479591793484,22.323085869683158,14.8222975826933,190.72715488009982,0.37315530569219957,75.49833577473959,0.2702394105624641,0.3070976809557273,4.329515055493191,29.14261192459244,15.984349440060138,201.8153089918532,0.2771939789832434,75.51256052652995,0.14210552309867588,0.20051121840386255
28,2900,2.590331803560257,16.5111962890625,180.46574966430663,75.50144729614257,3.397568861643473,21.863302739461265,16.497819333339457,189.85289272732206,0.44061841180604355,75.50087314181857,0.26898020315173204,0.3352073085031623,4.196623587393546,26.923546507551862,18.1843001553102,198.93586029877534,0.2859982959386538,75.51459888080218,0.12392800199653077,0.20164725930133484
29,3000,2.555862842798233,17.190360889434814,180.96983505249023,75.50008010864258,3.4293291462792292,21.605404790242513,14.560867077246133,189.74499782986112,0.3703443429374561,75.49647352430556,0.28743953943811323,0.32466619817287423,4.209772573935019,26.47510930654165,15.785570703444435,198.54308504671664,0.29281454132348766,75.5095559884836,0.18409157396175263,0.23033229196251065
30,3100,2.4097416257858275,15.90124249458313,178.92882675170898,75.48943832397461,3.355256345536974,21.729468197292753,14.925489944143425,189.47367214626735,0.3492621222768798,75.4839611477322,0.23994232048659614,0.275474349964863,4.262258248286204,27.959408803029103,16.198784752172152,200.27006159601984,0.22152797500710025,75.49968107756193,0.112500843169198,0.16018176654359556
31,3200,2.4073036539554598,16.063699254989626,179.07164199829103,75.48571228027343,3.5543483363257513,21.448979059855144,18.27411946083553,190.18101467556423,0.37104708362614197,75.48014712863498,0.19268055293160613,0.2796907940969782,4.220798771660607,25.423563312839818,19.40166438522957,197.52144712156004,0.2760579380857711,75.49694487425658,0.08563738699485453,0.16870207327463788
32,3300,2.3953429222106934,16.26332939147949,179.20679122924804,75.4833741760254,3.3361783610449898,21.92268320719401,13.108915356530396,189.555376180013,0.35699226985242444,75.47590094672309,0.2825163716328722,0.3056921995783556,4.233279956353678,27.124215942245346,14.036595381285684,199.2751253145235,0.2621414370917353,75.49225520228481,0.1597612382631684,0.2033513206475433
33,3400,2.308989590406418,15.616474266052245,178.11184967041015,75.47521385192871,3.2620283285776774,22.19362521701389,15.11474594414202,189.44723849826389,0.3836964160224877,75.47173529730902,0.2532665791726867,0.2937456078706957,4.235212616018347,28.70752308819745,16.669997658975063,200.86541046967378,0.29395058222095993,75.49091229138074,0.13295148279264735,0.2010792388525987
34,3500,2.2594200098514556,15.463627977371216,177.70435104370117,75.47181137084961,3.2834656450483535,21.51021236843533,16.507276448998137,188.8567857530382,0.4026704146170063,75.4646233452691,0.2795144503557374,0.32466619817287423,4.180692344098477,25.796647664662952,17.113783812384455,197.66534685014605,0.25163305879011644,75.48261865839228,0.12101297954188497,0.18290258449304175
35,3600,2.2551720428466795,15.43788848876953,177.63887573242187,75.46256378173828,3.320069763395521,20.832842042711047,16.57359049590534,188.3511267768012,0.3471539002108222,75.45896725124783,0.21804330168828334,0.26774420238931834,4.255205970626694,27.05769157409668,17.943424618439327,199.29130925358953,0.2047713717693837,75.47879365113404,0.09041419935326334,0.13888099971598977
36,3700,2.1783375000953673,15.045711517333984,176.84506439208985,75.45383209228515,3.21255169444614,21.559523391723634,15.006748789588979,188.49410841200086,0.4399156711173577,75.4359134250217,0.3161837950486257,0.3605059732958538,4.2457790202922645,28.304765323260884,17.456706040920967,200.44810059693484,0.28401022436807727,75.45721971666491,0.1114338765490909,0.18886679920477137
37,3800,2.1859706127643586,15.039139423370361,176.84338195800783,75.4371947479248,3.1389275762769913,21.196367899576824,15.275377729093684,187.75521782769098,0.36612789880534086,75.4321065266927,0.26762475295827803,0.3056921995783556,4.209216674168904,28.52728713095725,17.701282481854467,200.483136151288,0.31610337972166996,75.4548827162734,0.11928258576051087,0.1900028401022437
38,3900,2.2191508555412294,15.192486267089844,177.1226284790039,75.41719383239746,3.1874443372090657,19.96732824113634,14.999124394398725,186.7210445827908,0.45186226282501757,75.40824737548829,0.31813453959285015,0.3605059732958538,4.098634251603135,25.114352922181826,18.0479765169572,196.48518976434931,0.30019880715705766,75.43883315077773,0.1268959272161187,0.20079522862823063
39,4000,2.1613760685920713,14.719545917510986,176.3514973449707,75.41253608703613,3.1371109220716686,20.79178850385878,15.635771416942308,187.2163587782118,0.47434996486296555,75.36950819227431,0.3088321861888492,0.35980323260716796,4.0962796146805225,26.01791153297768,18.303838731211787,197.30958515888935,0.3158193694973019,75.40513762053068,0.14384344154396725,0.21442771939789831
40,4100,2.0611145520210266,14.270551538467407,175.23754852294923,75.33071220397949,3.339003494050768,21.84054751925998,16.278373129817552,189.14779459635417,0.4342937456078707,75.30611419677734,0.2702419287098402,0.3253689388615601,4.126869972761686,26.282071998527456,18.295498258808973,197.6178184715477,0.29650667424027266,75.35069817895288,0.11558956859296977,0.17779040045441635
41,4200,2.055471041202545,14.777329721450805,175.48242111206054,75.2138681793213,3.2121589766608345,22.59621745215522,14.479056832939595,188.82797376844618,0.4448348559381588,75.08548160129124,0.3339751655254062,0.37456078706957135,4.227672980712341,28.95116611858746,16.307323752359554,200.42621262009078,0.30389094007384265,75.16834073453336,0.153899298448824,0.20931553535927294
42,4300,2.061197578907013,14.839435777664185,174.45562713623048,74.65510139465331,3.218423758612739,23.490951538085938,17.30999834668551,187.78753899468316,0.45537596626844695,74.10223439534505,0.2694856319124492,0.3478566408995081,4.253614193684346,29.15944718025826,19.479001681229157,199.10297785578547,0.29537063334280034,74.33773040771484,0.09018820937374884,0.17296222664015903
43,4400,2.097648732662201,15.011462564468383,172.9771908569336,73.73874259948731,3.226833062701755,21.43152010175917,16.91605263509621,184.33026563856336,0.5094869992972593,73.38229064941406,0.301188409913031,0.38229093464511593,4.114705901962143,27.26942304662756,18.937573227343037,195.2067160391593,0.3155353592729338,73.6818813289608,0.10725039755548411,0.18091451292246521
44,4500,2.029399480819702,14.846171875,171.580537109375,73.29368423461914,3.152996049986945,21.633117251926,17.037553958562015,184.0932623969184,0.47716092761770906,73.3475823296441,0.29978685551973927,0.3626141953619115,4.102611112165022,27.478120219600093,19.332914156347336,195.35580334362683,0.21641579096847485,73.68231373005085,0.07166839345121125,0.1400170406134621
45,4600,1.9971449995040893,14.92889471054077,171.25018096923827,73.16778099060059,3.1580131901635062,21.204118325975205,15.14507673666792,183.2310306125217,0.4448348559381588,73.11842261420355,0.3536289550995543,0.40548137737174983,4.1559644411276055,27.52341131261877,16.614382558109927,195.2656276118648,0.2854302754899176,73.48119691041138,0.15881041685725747,0.22181198523146833
46,4700,1.928950960636139,14.572913475036621,170.39593856811524,73.0891349029541,3.1376178317599828,21.350937101576065,11.714355449380601,183.23641425238716,0.4146170063246662,73.09869333902995,0.3336865293095054,0.3724525650035137,4.097483896994376,26.94484337815293,13.439467030585622,194.36550614640518,0.23913660891792105,73.46662153639235,0.1630886089069841,0.19199091167282023
47,4800,1.9577359902858733,14.410990610122681,170.7013137817383,73.25082206726074,3.280759006076389,23.952783330281576,12.563923994286476,186.50179341634114,0.33169360505973294,73.0726075914171,0.29690490558540045,0.31482782853127195,4.240655248229568,28.861468993865692,15.148501959250593,196.97322591145834,0.20761147401306446,73.45424012880068,0.13188234480345562,0.16074978699233172
48,4900,1.8519120800495148,13.699824571609497,169.1641925048828,73.10240447998046,3.122721560796102,21.31939442952474,13.348516273599582,183.10248718261718,0.4378074490513001,73.0847423977322,0.3561120134822069,0.3921293042867182,4.180556112581545,26.376382380992442,16.448716554128392,194.1694751086536,0.2533371201363249,73.44515613177875,0.12301796402339796,0.17523430843510365
49,5000,1.8841619110107422,13.71573013305664,168.9412419128418,72.90235092163086,3.1107055558098686,24.008136876424153,10.963026719344715,185.67807312011718,0.3675333801827126,73.05820431179471,0.3409344675575929,0.35699226985242444,4.136539618174235,28.8863180349539,13.530916018893674,196.40841014965162,0.20051121840386255,73.41969746082752,0.14464196293769047,0.16898608349900596
50,5100,1.8361037707328796,13.680763692855836,169.2922398376465,73.2154786682129,3.0867803785536023,20.940265231662327,13.578805878572094,182.57105441623264,0.4125087842586086,73.09844479031032,0.3369898735975345,0.37385804638088543,4.138526465441729,26.622854095321518,15.856296129084587,194.21053499788852,0.25305310991195684,73.44752433708122,0.13229403479595744,0.18517466628798637
51,5200,1.8096490323543548,13.323922863006592,168.68210876464843,73.15497093200683,3.117184543609619,21.48942451477051,12.645006806699717,183.22968071831596,0.4125087842586086,73.07716674804688,0.34511116766319067,0.38229093464511593,4.110286792119344,26.439440323425842,14.087957270959652,193.8545133573515,0.253621130360693,73.43181988140485,0.1703733170662273,0.20874751491053678
52,5300,1.7431240379810333,13.532762928009033,168.5044842529297,73.1280507659912,3.0103571838802763,22.657823901706273,9.844565216978928,183.80775553385416,0.39142656359803235,73.0490720960829,0.3645023956860467,0.38018271257905834,4.133891541678627,29.994913204296214,12.494242587700832,197.49848016962275,0.22635614882135757,73.41705397872238,0.1673083233444874,0.1934109627946606
53,5400,1.7848205292224884,13.18519871711731,168.16880905151368,73.02975372314454,2.9765284644232857,20.42716382344564,12.891075902818887,181.39125094943577,0.4631061138439916,73.0407223171658,0.4035971024909538,0.4279690794096978,4.161200467530672,26.33021911414894,15.036754782098562,193.9600243095879,0.27776199943197954,73.41190131934914,0.16516752964421047,0.21840386253905142
54,5500,1.7837346625328063,12.846344013214111,168.0145590209961,73.1247705078125,2.98658004866706,21.698777219984265,12.490062177666305,182.64755282931858,0.37947997189037247,73.00793796115451,0.30729842266891255,0.33801827125790584,4.115092878943091,26.821729367917722,14.416696642198707,194.2363233136701,0.2433967622834422,73.419564736856,0.1451279482215594,0.18318659471740983
55,5600,1.7129942375421523,12.752018508911133,167.65645614624023,73.16973335266113,2.99227254125807,20.91206586625841,13.041730680927907,181.94138861762153,0.46099789177793393,73.03397996690538,0.3869018637870531,0.4202389318341532,4.210716460202192,27.773965234155053,15.030536499141329,195.6071686615815,0.21045157625674524,73.38981051058383,0.13722097844147274,0.17693836978131214
56,5700,1.7598793041706084,12.967354555130004,167.76556594848634,72.99940719604493,3.0769232485029434,22.47025820414225,10.423387250947497,183.9281497531467,0.34645115952213634,73.03663669162326,0.2975988302680761,0.32326071679550245,4.1454934429478,28.378768061732387,12.843642949317346,195.90422965384818,0.21527975007100256,73.39899705766558,0.15017962369718812,0.1882987787560352
57,5800,1.7059435737133026,12.884567008018493,167.7753286743164,73.18052154541016,2.91420325173272,20.66770795186361,12.981569681995856,181.27310960557725,0.49402670414617006,73.01719292534722,0.415996813856665,0.45045678144764584,4.124174627097878,26.638511210948497,16.378799068950777,194.0820998458175,0.26043737574552683,73.41135722667248,0.15147752489696492,0.20249928997443908
58,5900,1.6919146353006362,12.862792806625366,167.21751205444335,72.94757286071777,2.9519966072506376,21.06366392771403,12.977188717667701,181.82786797417535,0.4715390021082221,73.00210978190104,0.4167216333403052,0.4448348559381588,4.163013095254296,28.365989942808408,14.654696439394497,195.93140981863212,0.22749218971882987,73.37517705693975,0.1335138736754,0.16642999147969326
59,6000,1.6549841678142547,12.496486196517944,166.74846405029297,72.98852874755859,3.154504998524984,21.066287888420952,13.156779730567377,182.86932847764757,0.4427266338721012,73.01525743272569,0.3856378608451269,0.4118060435699227,4.200299353212924,26.46420528652432,14.34466413927836,194.2428620484498,0.21187162737858564,73.38857942873294,0.14130959641950122,0.17296222664015903
60,6100,1.5938916844129563,11.562424454689026,165.72063507080077,73.0943758392334,2.862173467212253,19.14811526404487,14.709705962086808,179.4656307644314,0.5579761068165847,73.00332438151041,0.44467110180725866,0.49964862965565704,4.159814424342938,26.15073210913856,17.638072983447298,193.6892991624437,0.37006532235160466,73.36974733369844,0.1629756582694451,0.2644135188866799
61,6200,1.469011681675911,11.112961330413818,164.6037107849121,73.07284591674805,2.7840746217303804,18.802684550815158,12.365012862050744,178.69019538031685,0.5375966268446943,72.9835696750217,0.4746720532801548,0.5024595924104006,4.096467793524802,25.433351052773965,14.592335115362546,192.61663832106032,0.27037773359840955,73.35047369604712,0.18696068676684216,0.2297642715137745
62,6300,1.4199334132671355,10.735511064529419,163.78003967285156,72.97243049621582,2.737010023328993,18.916910256279838,14.26457546685125,178.5534186469184,0.5558678847505271,72.97572920057509,0.4328984393330808,0.4736472241742797,4.111822854291211,25.915673161412144,17.239878989402882,193.18505886868314,0.30247088895200225,73.35513614963841,0.14172872632910227,0.20562340244248792
63,6400,1.4418385952711106,10.778248929977417,164.14072052001953,73.07663894653321,2.711668676800198,19.50098696814643,12.669124175395018,178.98294474283855,0.5860857343640197,72.96180708143446,0.507180316594297,0.5460295151089248,4.07603460174423,26.01464113458857,15.485763869007982,193.12773874643688,0.3132632774779892,73.36646215765326,0.19095862331150865,0.24652087475149106
64,6500,1.4015832936763764,10.757481141090393,163.6958737182617,72.96523818969726,2.881107785966661,19.469480111863877,13.04425958253633,179.8244615342882,0.5017568517217147,72.97472127278645,0.445813079611488,0.47786366830639493,4.2057030587582975,27.172367714546823,15.499748517515945,194.91581602354307,0.24794092587333144,73.35746600176837,0.15472630591222084,0.19795512638454985
65,6600,1.394684517979622,10.744253315925597,163.36986938476562,72.82609710693359,2.6962668312920464,19.378360663519967,13.634862375177727,178.7914072672526,0.5713281799016163,72.96585591634114,0.4747050641919775,0.5108924806746311,4.0855332494856,27.03968096209002,16.032232569800232,194.17765271985854,0.290542459528543,73.35515223322687,0.15590676367837406,0.21045157625674524
66,6700,1.348526844382286,10.37888056755066,163.0303712463379,72.95442794799804,2.606013960308499,19.45362993876139,13.965910477437061,178.38522677951389,0.5853829936753338,72.95076310899523,0.4864031777416694,0.534082923401265,4.1640323819340885,27.16941615267917,18.055159439006875,194.6897063384185,0.286850326611758,73.35006383947425,0.12288269649816445,0.19057086055097983
67,6800,1.4045591884851456,10.789229917526246,164.03107452392578,73.10952461242675,2.6841556866963705,19.805372619628905,13.24813010716848,179.1693128797743,0.5368938861560084,72.9715806749132,0.44543741130103265,0.4813773717498243,4.1521830773568364,28.55197916804133,16.15249181443896,196.00185291187182,0.3098551547855723,73.3444789852108,0.15693954610317723,0.22266401590457258
68,6900,1.3037270557880403,10.496045866012572,162.8865644836426,72.93594169616699,2.7410657511817083,21.18626020219591,12.46909129914414,180.80682779947918,0.5432185523541813,72.95761939154731,0.4705134567741396,0.5031623330990864,4.135801815771842,28.24129020415985,14.80347147231692,195.582806011578,0.3115592161317807,73.33125332669096,0.1860255442185621,0.24765691564896336
69,7000,1.3753816395998002,10.333203134536744,163.2086946105957,72.99929161071778,2.7947356700897217,18.750036917792425,13.338038077781281,178.63216179741752,0.5256500351370345,72.9542232937283,0.44504376272418,0.4764581869290232,4.2073660584183425,25.914006379273562,17.00655705699756,193.62337706969666,0.26696961090599264,73.33627030656145,0.1255472741040768,0.18347060494177792
70,7100,1.402070569396019,10.504395499229432,163.46349014282225,72.97437103271484,2.7172827296786837,19.815061187744142,13.902655185456183,179.21326599121093,0.5425158116654955,72.90589514838325,0.4335704271416007,0.4729444834855938,4.1005709386086675,26.582291886613177,16.577423907185523,193.72433086773296,0.257313263277478,73.31959176278329,0.12410623142658445,0.17750639023004827
71,7200,1.3531724745035172,10.590472283363342,163.35433166503907,72.99899841308594,2.776047224468655,18.55705042945014,14.789427490559394,178.33879699707032,0.5375966268446943,72.95075497097439,0.3784666330023658,0.4328882642304989,4.156174513670775,26.225315523577166,18.468036540648647,193.66142231709247,0.3158193694973019,73.32761678609762,0.11458632772640169,0.20136324907696676
72,7300,1.3230515313148499,10.845274848937988,163.65301666259765,73.09624198913575,2.781139283710056,19.08864345550537,12.25539325344289,178.89900241427952,0.5066760365425158,72.95233069525824,0.43376788360147445,0.4645115952213633,4.112832919971363,26.46655986545322,13.867583565263821,193.64672315442886,0.23516046577676797,73.30799920709283,0.16803979517637824,0.2033513206475433
73,7400,1.3155149000883102,10.354419574737548,162.62414596557616,72.84607627868652,2.7959897041320803,19.898795806037054,12.815052670878007,179.74753112792968,0.5319747013352073,72.93439314100478,0.44744853966308396,0.4848910751932537,4.0764234925175575,28.512368863767332,14.53543532985097,195.48848566278681,0.27378585629082647,73.29699926977759,0.17316807327539,0.21925589321215563
74,7500,1.2853592664003373,10.3092169713974,162.35588638305663,72.80993629455567,2.6790810585021974,19.524537658691408,12.17974036266053,178.76182725694446,0.5467322557976106,72.92094200981988,0.46579198344078226,0.5017568517217147,4.136036840645042,27.166900291099203,14.88624850216269,194.46828742499824,0.24765691564896336,73.31060151796083,0.15327231092688276,0.1936949730190287
75,7600,1.3064692312479018,10.146090154647828,162.44680847167967,72.8841862487793,2.7168797334035237,18.708902231852214,11.561052628542017,178.09917907714845,0.5446240337315531,72.90293850368924,0.4666029270336572,0.4933239634574842,4.187404177210352,27.326159640475435,13.505313591826635,194.84632708575273,0.21840386253905142,73.29157325813362,0.16644799259161172,0.19653507526270947
76,7700,1.2443329739570617,10.35114921092987,162.14474655151366,72.78596618652344,2.660758678118388,18.802774810791014,13.32681736984881,177.86395534939237,0.5938158819395642,72.87869262695312,0.4683278514011579,0.5200281096275474,4.10841712650952,27.380738593436575,16.912159742701878,194.44603309975014,0.28486225504118146,73.26160506514816,0.14044820684191398,0.20391934109627946
77,7800,1.2737314715981483,10.360393629074096,162.58629928588869,72.9286238861084,2.713145152727763,19.029313702053493,13.071318744705112,178.28511725531683,0.5347856640899508,72.84503919813368,0.44032180775482777,0.4820801124385102,4.105257551949303,27.420569978318774,16.9373497108072,194.45687536291175,0.26526554955978415,73.25500893807626,0.14311276514688798,0.19767111616018176
78,7900,1.2032287245988846,9.985586938858033,161.3843147277832,72.69129165649414,2.60834735499488,18.994487486945257,11.979373767750308,177.64123128255207,0.5291637385804638,72.80250396728516,0.47225342999700154,0.5010541110330288,4.1235563046223405,28.094041927440745,13.500317981091005,195.07552248293214,0.24169270093723375,73.18184881811743,0.18043437485134764,0.21442771939789831
