,iteration,train angle_reward,train ce,train loss,train room,val_seen angle_reward,val_seen ce,val_seen length,val_seen loss,val_seen oracle success_rate,val_seen room,val_seen spl,val_seen success_rate,val_unseen angle_reward,val_unseen ce,val_unseen length,val_unseen loss,val_unseen oracle success_rate,val_unseen room,val_unseen spl,val_unseen success_rate
0,100,4.211655173301697,80.07224914550781,176.68512649536132,75.55460052490234,4.135781073570252,45.76899019877116,19.424390176561204,142.00613403320312,0.12719606465214336,75.55823720296225,0.029875756784311133,0.054813773717498245,4.602023756181872,48.297717274846256,20.042288481823483,146.85894342370935,0.11644419199091167,75.55110632406699,0.023238299436246643,0.053109911956830444
1,200,4.0559258770942686,39.61807155609131,135.4500104522705,75.55231025695801,4.033039402961731,34.78602968851725,19.945300849954798,130.50343500773113,0.06746310611384398,75.55220998128256,0.0064996864963963,0.012649332396345749,4.56628409591881,38.120418342384134,19.085006585779436,136.4999952574034,0.10905992615734167,75.54815756308066,0.02173649382896481,0.048849758591309286
2,300,3.934891605377197,31.267752914428712,126.49110466003418,75.54889366149902,3.904738998413086,30.05193723042806,19.874186068258062,125.12523625691732,0.14546732255797612,75.54960428873697,0.043751478328823284,0.07027406886858749,4.561013041315852,34.2283828065202,20.666334270816716,132.5791331110774,0.08435103663731894,75.54568574235246,0.017505109444990154,0.041749502982107355
3,400,3.8539376258850098,28.26266508102417,123.0751121520996,75.5427587890625,3.9249475399653115,27.436037190755208,19.856656285877268,122.60637741088867,0.09908643710470837,75.5456034342448,0.017329916545863754,0.03794799718903725,4.554166574735899,31.342720392588024,20.067372078061307,129.65542066419448,0.09059926157341665,75.54186723038957,0.013772899900210142,0.031525134904856575
4,500,3.806702399253845,26.873604068756105,121.44943351745606,75.54231773376465,3.8818122943242392,27.408685302734376,21.107998393261852,122.36061604817708,0.11173576950105411,75.5428700764974,0.01800433506548262,0.03443429374560787,4.54836215199651,30.622325149742334,20.20368028175381,128.90519477225638,0.09003124112468049,75.54105882386904,0.009198514709115056,0.021016756603237718
5,600,3.697697982788086,24.951594676971435,118.97487747192383,75.53479248046875,3.944205649693807,26.850810496012368,19.869784006542066,122.10803426106771,0.11103302881236823,75.53619537353515,0.012014918253114761,0.025298664792691498,4.4649443110904175,28.6968260326901,19.766950694712303,126.55733294100375,0.07526270945754047,75.53578474714949,0.01345391521634019,0.03322919625106504
6,700,3.6354718518257143,23.773145751953123,117.47974716186523,75.52924179077148,3.939919185638428,25.69060115814209,20.117064377499695,120.92192662556967,0.13633169360505973,75.53173039754232,0.02925552893250774,0.06254392129304287,4.461515542623159,27.65264204386118,21.130905012144613,125.49268402924409,0.1161601817665436,75.53246472332928,0.024343221152899774,0.05509798352740699
7,800,3.564842302799225,23.502124214172362,116.85309814453124,75.52676193237305,3.96681710879008,26.863185755411784,20.790304796272558,122.22492396036783,0.14687280393534785,75.52765096028646,0.030482304521453854,0.07238229093464511,4.468767694524817,28.681063626263594,19.714213052404133,126.55514278927365,0.1374609485941494,75.53024116722312,0.023250779722424442,0.04458960522578813
8,900,3.4809336113929747,22.705318927764893,115.63530212402344,75.52531471252442,3.8128331581751507,24.972278594970703,20.682463333012606,119.55976155598958,0.21644413211524946,75.52331720987955,0.03152165937144646,0.07097680955727337,4.35179831852784,26.54550871977935,20.572658278971964,123.82944189535606,0.12439647827321784,75.52494141862199,0.021959973293194567,0.05168986083499006
9,1000,3.3601957631111143,22.269551544189454,114.59097930908203,75.52044906616212,3.8203692356745402,26.22153809865316,20.114052457155424,120.84263916015625,0.19255094869992972,75.51925506591797,0.04096116011305816,0.09135628952916373,4.351388141915605,28.701264974233265,20.89595809437634,125.97815106366131,0.1525134904856575,75.51994653650232,0.02532062900986753,0.06390230048281738
